date,title,date_open,revenue,numberofaudience,numberofscreen,numberofshow,nation,distributor,rating,genre,director
2004-02-19,라스트 사무라이,2004-01-09,96000,16,2,3,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-02-19,욕망,2004-02-20,0,0,1,2,한국,,18세관람가,드라마,김응수
2004-02-20,태극기 휘날리며,2004-02-05,337378000,54951,74,411,한국,쇼박스㈜미디어플렉스,15세관람가,"전쟁,드라마",강제규
2004-02-20,목포는 항구다,2004-02-20,98631000,16490,22,154,한국,코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈
2004-02-20,그녀를 믿지 마세요,2004-02-20,91113500,15194,22,159,한국,(주)시네마서비스,12세관람가,코미디,배형준
2004-02-20,실미도,2003-12-24,65345500,10493,22,134,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-20,콜드 마운틴,2004-02-20,27144500,4444,17,95,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,전쟁,안소니 밍겔라
2004-02-20,사랑할 때 버려야 할 아까운 것들,2004-02-13,21813500,3449,10,46,미국,워너브러더스 (주),15세관람가,코미디,낸시 마이어스
2004-02-20,사랑도 통역이 되나요?,2004-02-20,20500000,3315,14,98,미국,씨제이엔터테인먼트(주),15세관람가,"멜로/로맨스,액션",소피아 코폴라
2004-02-20,열두명의 웬수들,2004-02-13,2795000,448,3,7,미국,이십세기폭스필름코퍼레이션,전체관람가,코미디,숀 레비
2004-02-20,스파이 키드 3D,2004-02-13,1905000,304,1,4,미국,씨제이엔터테인먼트(주),전체관람가,액션,로버트 로드리게즈
2004-02-20,자토이치,2004-01-30,1692000,281,1,4,일본,인터비스앤파트너스(주),15세관람가,액션,기타노 다케시
2004-02-20,말죽거리 잔혹사,2004-01-16,1730000,274,2,7,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-02-20,욕망,2004-02-20,140000,20,2,7,한국,,18세관람가,드라마,김응수
2004-02-20,라스트 사무라이,2004-01-09,24000,4,1,1,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-02-20,머나먼 사랑,2004-02-13,5000,1,1,2,미국,UIP코리아,15세관람가,드라마,마틴 캠벨
2004-02-21,태극기 휘날리며,2004-02-05,564614500,88815,82,434,한국,쇼박스㈜미디어플렉스,15세관람가,"전쟁,드라마",강제규
2004-02-21,그녀를 믿지 마세요,2004-02-20,128890500,20574,24,166,한국,(주)시네마서비스,12세관람가,코미디,배형준
2004-02-21,목포는 항구다,2004-02-20,127698000,20290,22,160,한국,코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈
2004-02-21,실미도,2003-12-24,96718500,15235,23,134,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-21,콜드 마운틴,2004-02-20,39493000,6236,17,89,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,전쟁,안소니 밍겔라
2004-02-21,사랑할 때 버려야 할 아까운 것들,2004-02-13,36548000,5433,13,52,미국,워너브러더스 (주),15세관람가,코미디,낸시 마이어스
2004-02-21,사랑도 통역이 되나요?,2004-02-20,29344500,4421,15,88,미국,씨제이엔터테인먼트(주),15세관람가,"멜로/로맨스,액션",소피아 코폴라
2004-02-21,열두명의 웬수들,2004-02-13,3774500,535,3,7,미국,이십세기폭스필름코퍼레이션,전체관람가,코미디,숀 레비
2004-02-21,스파이 키드 3D,2004-02-13,2439500,398,1,4,미국,씨제이엔터테인먼트(주),전체관람가,액션,로버트 로드리게즈
2004-02-21,말죽거리 잔혹사,2004-01-16,870000,139,1,3,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-02-21,라스트 사무라이,2004-01-09,225000,35,1,1,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-02-21,욕망,2004-02-20,90000,13,1,5,한국,,18세관람가,드라마,김응수
2004-02-22,태극기 휘날리며,2004-02-05,564785500,89099,77,414,한국,쇼박스㈜미디어플렉스,15세관람가,"전쟁,드라마",강제규
2004-02-22,목포는 항구다,2004-02-20,134746000,21227,22,155,한국,코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈
2004-02-22,그녀를 믿지 마세요,2004-02-20,127690500,20298,23,161,한국,(주)시네마서비스,12세관람가,코미디,배형준
2004-02-22,실미도,2003-12-24,103438500,16337,24,132,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-22,콜드 마운틴,2004-02-20,39734500,6264,17,88,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,전쟁,안소니 밍겔라
2004-02-22,사랑할 때 버려야 할 아까운 것들,2004-02-13,35314500,5260,13,49,미국,워너브러더스 (주),15세관람가,코미디,낸시 마이어스
2004-02-22,사랑도 통역이 되나요?,2004-02-20,28669500,4324,15,85,미국,씨제이엔터테인먼트(주),15세관람가,"멜로/로맨스,액션",소피아 코폴라
2004-02-22,열두명의 웬수들,2004-02-13,3200000,440,2,6,미국,이십세기폭스필름코퍼레이션,전체관람가,코미디,숀 레비
2004-02-22,스파이 키드 3D,2004-02-13,2600500,422,1,4,미국,씨제이엔터테인먼트(주),전체관람가,액션,로버트 로드리게즈
2004-02-22,말죽거리 잔혹사,2004-01-16,1462000,236,1,3,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-02-22,욕망,2004-02-20,189000,27,2,7,한국,,18세관람가,드라마,김응수
2004-02-22,라스트 사무라이,2004-01-09,104000,16,1,1,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-02-22,머나먼 사랑,2004-02-13,0,0,1,1,미국,UIP코리아,15세관람가,드라마,마틴 캠벨
2004-02-23,태극기 휘날리며,2004-02-05,267317000,42719,70,373,한국,쇼박스㈜미디어플렉스,15세관람가,"전쟁,드라마",강제규
2004-02-23,목포는 항구다,2004-02-20,75157000,12067,22,146,한국,코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈
2004-02-23,그녀를 믿지 마세요,2004-02-20,68376000,11030,23,154,한국,(주)시네마서비스,12세관람가,코미디,배형준
2004-02-23,실미도,2003-12-24,52352500,8363,24,138,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-23,사랑할 때 버려야 할 아까운 것들,2004-02-13,24166500,3675,13,59,미국,워너브러더스 (주),15세관람가,코미디,낸시 마이어스
2004-02-23,콜드 마운틴,2004-02-20,19900000,3208,17,89,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,전쟁,안소니 밍겔라
2004-02-23,사랑도 통역이 되나요?,2004-02-20,13478500,2095,14,85,미국,씨제이엔터테인먼트(주),15세관람가,"멜로/로맨스,액션",소피아 코폴라
2004-02-23,열두명의 웬수들,2004-02-13,1932000,285,1,5,미국,이십세기폭스필름코퍼레이션,전체관람가,코미디,숀 레비
2004-02-23,스파이 키드 3D,2004-02-13,1208500,196,1,4,미국,씨제이엔터테인먼트(주),전체관람가,액션,로버트 로드리게즈
2004-02-23,말죽거리 잔혹사,2004-01-16,499500,79,2,6,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-02-23,욕망,2004-02-20,101000,15,2,4,한국,,18세관람가,드라마,김응수
2004-02-23,라스트 사무라이,2004-01-09,27500,5,1,1,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-02-24,태극기 휘날리며,2004-02-05,244075500,39068,71,377,한국,쇼박스㈜미디어플렉스,15세관람가,"전쟁,드라마",강제규
2004-02-24,목포는 항구다,2004-02-20,75424500,12103,21,146,한국,코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈
2004-02-24,그녀를 믿지 마세요,2004-02-20,67687000,10963,23,156,한국,(주)시네마서비스,12세관람가,코미디,배형준
2004-02-24,실미도,2003-12-24,50171500,8034,26,139,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-24,사랑할 때 버려야 할 아까운 것들,2004-02-13,25860500,3921,13,58,미국,워너브러더스 (주),15세관람가,코미디,낸시 마이어스
2004-02-24,콜드 마운틴,2004-02-20,20618500,3321,17,90,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,전쟁,안소니 밍겔라
2004-02-24,사랑도 통역이 되나요?,2004-02-20,14552000,2243,14,84,미국,씨제이엔터테인먼트(주),15세관람가,"멜로/로맨스,액션",소피아 코폴라
2004-02-24,열두명의 웬수들,2004-02-13,2374000,346,3,7,미국,이십세기폭스필름코퍼레이션,전체관람가,코미디,숀 레비
2004-02-24,스파이 키드 3D,2004-02-13,2085500,328,1,4,미국,씨제이엔터테인먼트(주),전체관람가,액션,로버트 로드리게즈
2004-02-24,말죽거리 잔혹사,2004-01-16,727000,114,2,6,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-02-24,욕망,2004-02-20,77000,11,2,4,한국,,18세관람가,드라마,김응수
2004-02-24,라스트 사무라이,2004-01-09,12000,2,1,1,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-02-25,태극기 휘날리며,2004-02-05,239037000,38160,68,368,한국,쇼박스㈜미디어플렉스,15세관람가,"전쟁,드라마",강제규
2004-02-25,목포는 항구다,2004-02-20,74261500,11965,21,147,한국,코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈
2004-02-25,그녀를 믿지 마세요,2004-02-20,70983500,11530,23,156,한국,(주)시네마서비스,12세관람가,코미디,배형준
2004-02-25,실미도,2003-12-24,47773000,7670,26,139,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-25,사랑할 때 버려야 할 아까운 것들,2004-02-13,25508500,3888,13,59,미국,워너브러더스 (주),15세관람가,코미디,낸시 마이어스
2004-02-25,콜드 마운틴,2004-02-20,20474000,3286,17,86,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,전쟁,안소니 밍겔라
2004-02-25,사랑도 통역이 되나요?,2004-02-20,14168500,2191,14,83,미국,씨제이엔터테인먼트(주),15세관람가,"멜로/로맨스,액션",소피아 코폴라
2004-02-25,스파이 키드 3D,2004-02-13,2154000,343,1,4,미국,씨제이엔터테인먼트(주),전체관람가,액션,로버트 로드리게즈
2004-02-25,열두명의 웬수들,2004-02-13,1961500,288,2,6,미국,이십세기폭스필름코퍼레이션,전체관람가,코미디,숀 레비
2004-02-25,말죽거리 잔혹사,2004-01-16,756000,122,3,8,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-02-25,욕망,2004-02-20,140000,20,2,7,한국,,18세관람가,드라마,김응수
2004-02-25,라스트 사무라이,2004-01-09,64000,11,1,1,미국,워너브러더스 (주),15세관람가,액션,에드워드 즈윅
2004-02-26,태극기 휘날리며,2004-02-05,234733500,37748,68,367,한국,쇼박스㈜미디어플렉스,15세관람가,"전쟁,드라마",강제규
2004-02-26,목포는 항구다,2004-02-20,78639000,12852,23,149,한국,코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈
2004-02-26,그녀를 믿지 마세요,2004-02-20,69592000,11563,22,145,한국,(주)시네마서비스,12세관람가,코미디,배형준
2004-02-26,실미도,2003-12-24,43926000,7064,26,132,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-26,사랑할 때 버려야 할 아까운 것들,2004-02-13,15906000,2401,5,20,미국,워너브러더스 (주),15세관람가,코미디,낸시 마이어스
2004-02-26,타임라인,2004-02-27,13640500,2245,16,85,미국,(주)튜브엔터테인먼트,15세관람가,SF,리차드 도너
2004-02-26,스쿨 오브 락,2004-02-27,11978500,1974,15,67,미국,UIP코리아,전체관람가,코미디,리차드 링클레이터
2004-02-26,콜드 마운틴,2004-02-20,12568500,1973,10,39,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,전쟁,안소니 밍겔라
2004-02-26,8명의 여인들,2004-02-27,7475000,1260,7,34,프랑스,무비즈엔터테인먼트㈜,15세관람가,코미디,프랑소와 오종
2004-02-26,사랑도 통역이 되나요?,2004-02-20,7028500,1061,6,25,미국,씨제이엔터테인먼트(주),15세관람가,"멜로/로맨스,액션",소피아 코폴라
2004-02-26,붙어야 산다,2004-02-27,2868500,450,8,27,미국,이십세기폭스필름코퍼레이션,12세관람가,코미디,"바비 패럴리,피터 패럴리"
2004-02-26,신설국,2004-02-27,712500,106,4,13,일본,(주)동아수출공사,18세관람가,드라마,코토 코이치
2004-02-26,실종,2004-02-27,498000,76,4,10,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,론 하워드
2004-02-26,욕망,2004-02-20,133000,19,2,8,한국,,18세관람가,드라마,김응수
2004-02-26,말죽거리 잔혹사,2004-01-16,49000,9,1,1,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-02-26,열두명의 웬수들,2004-02-13,0,0,2,3,미국,이십세기폭스필름코퍼레이션,전체관람가,코미디,숀 레비
2004-02-27,태극기 휘날리며,2004-02-05,274159000,44896,67,384,한국,쇼박스㈜미디어플렉스,15세관람가,"전쟁,드라마",강제규
2004-02-27,목포는 항구다,2004-02-20,88326500,14912,22,161,한국,코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈
2004-02-27,그녀를 믿지 마세요,2004-02-20,82548000,14026,23,158,한국,(주)시네마서비스,12세관람가,코미디,배형준
2004-02-27,실미도,2003-12-24,47863000,7790,25,143,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-27,타임라인,2004-02-27,19314500,3180,20,109,미국,(주)튜브엔터테인먼트,15세관람가,SF,리차드 도너
2004-02-27,스쿨 오브 락,2004-02-27,17522000,2945,19,84,미국,UIP코리아,전체관람가,코미디,리차드 링클레이터
2004-02-27,사랑할 때 버려야 할 아까운 것들,2004-02-13,16452000,2548,3,16,미국,워너브러더스 (주),15세관람가,코미디,낸시 마이어스
2004-02-27,콜드 마운틴,2004-02-20,12397000,2026,10,33,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,전쟁,안소니 밍겔라
2004-02-27,8명의 여인들,2004-02-27,12110000,1952,10,47,프랑스,무비즈엔터테인먼트㈜,15세관람가,코미디,프랑소와 오종
2004-02-27,사랑도 통역이 되나요?,2004-02-20,5900000,916,4,15,미국,씨제이엔터테인먼트(주),15세관람가,"멜로/로맨스,액션",소피아 코폴라
2004-02-27,붙어야 산다,2004-02-27,4013500,640,12,47,미국,이십세기폭스필름코퍼레이션,12세관람가,코미디,"바비 패럴리,피터 패럴리"
2004-02-27,실종,2004-02-27,879000,159,4,10,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,론 하워드
2004-02-27,신설국,2004-02-27,953000,152,5,12,일본,(주)동아수출공사,18세관람가,드라마,코토 코이치
2004-02-27,브링 다운 더 하우스,2004-02-27,197500,30,1,1,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,아담 쉥크만
2004-02-27,베로니카 게린,2004-02-27,184000,29,1,1,아일랜드,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,드라마,조엘 슈마허
2004-02-27,리지 맥과이어,2004-02-27,167500,26,1,1,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,코미디,짐 펄
2004-02-27,말죽거리 잔혹사,2004-01-16,36000,6,1,1,한국,씨제이엔터테인먼트(주),15세관람가,"액션,멜로/로맨스",유하
2004-02-28,태극기 휘날리며,2004-02-05,483992000,76018,74,416,한국,쇼박스㈜미디어플렉스,15세관람가,"전쟁,드라마",강제규
2004-02-28,목포는 항구다,2004-02-20,130647500,20624,25,172,한국,코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈
2004-02-28,그녀를 믿지 마세요,2004-02-20,124903500,19904,25,168,한국,(주)시네마서비스,12세관람가,코미디,배형준
2004-02-28,실미도,2003-12-24,84691500,13230,26,141,한국,(주)시네마서비스,15세관람가,전쟁,강우석
2004-02-28,타임라인,2004-02-27,27749000,4304,20,96,미국,(주)튜브엔터테인먼트,15세관람가,SF,리차드 도너
2004-02-28,스쿨 오브 락,2004-02-27,21923500,3519,18,77,미국,UIP코리아,전체관람가,코미디,리차드 링클레이터
2004-02-28,사랑할 때 버려야 할 아까운 것들,2004-02-13,19935500,2947,3,15,미국,워너브러더스 (주),15세관람가,코미디,낸시 마이어스
